"text","label"
"La priorité doit être de protéger le pays et les citoyens contre les dangers de l'immigration irrégulière.","1"
"Un spectacle d'humour attire de nombreux spectateurs.","0"
"Le gouvernement prévoit de subventionner le coût des livres scolaires pour les familles à faible revenu.","0"
"Les bienfaits de l'énergie verte sontautosuffisance, et sont meilleurs pour l'économie locale et pour l'environnement.","2"
"L'opéra local donnera une représentation demain soir.","0"
"Le ski est un sport populaire dans les Alpes françaises.","0"
"Des amnisties pour les réfugiés et demandeurs d'asile devraient être adoptées.","2"
"Améliorons la qualité de l'éducation en introduisant plus de concurrence.","1"
"L'évitement fiscal n'est pas une pratique éthique.","2"
"La transition vers une économie verte est une question de justice intergénérationnelle.","2"
"Une transition énergétique verte devrait être une priorité.","2"
"Un État fort est un État qui limite son champ d'action.","1"
"Les réductions de taxes profitent aux entreprises au détriment des services publics.","1"
"Les agences de l'eau ont signalé des niveaux record de pluie cette saison.","0"
"L'égalité, la liberté et la fraternité doivent être plus que des mots.","2"
"Les efforts de reboisement ont eu un impact positif sur la faune locale.","0"
"Les accords internationaux doivent respecter l'autonomie économique des nations.","1"
"La réforme de l'État-providence est impérative pour réduire la dette.","1"
"L'amélioration de l'infrastructure des transports en commun est une priorité de la ville.","0"
"Il est dangereux que l'État exerce trop de contrôle sur l'économie.","1"
"Les entreprises étrangères ne devraient pas pouvoir acheter nos terres agricoles.","1"
"La civilisation inca a construit la cité de Machu Picchu.","0"
"J'ai acheté des fruits et légumes.","0"
"L'aéroport local connaît une augmentation du nombre de vols internationaux.","0"
"Une fiscalité plus avantageuse pour les entreprises stimulerait la croissance.","1"
"La renationalisation de certains services vitaux est symbolique pour l'autonomie.","1"
"Il devrait y avoir plus d'équilibre dans la redistribution de la richesse.","2"
"Notre système légal n'est pas parfait.","0"
"Nous devons réduire les péages pour facilité la mobilité de tous.","2"
"La musique joue un rôle important dans de nombreuses sociétés.","0"
"Il n'est pas question de revenir sur l'avortement.","2"
"Pour une croissance économique durable, il faut plus de liberté d'entreprise.","1"
"L'égalité des chances doit être garantie par l'Etat.","2"
"L'Etat doit réduire son implication dans l'économie.","1"
"La peine de mort est une dissuasion nécessaire pour les crimes graves.","1"
"Réduire les coûts de l'énergie grâce au nucléaire augmentera le pouvoir d'achat.","1"
"Chaque enfant a droit à une éducation de qualité, quel que soit son milieu social.","2"
"La mondialisation devrait respecter l'échange culturel avant tout échange commercial.","2"
"L'éléphant est un animal sacré et protecteur dans de nombreuses cultures asiatiques.","0"
"Pour un revenu minimum universel.","2"
"La TVA sur les produits de première nécessité devrait être abaissée.","2"
"La compétitivité des entreprises locales est vitale pour notre économie.","1"
"Le refus tout culture alien contre notre patrimoine et traditions culturelles est sûr notre agenda.","1"
"L'avenir de nos enfants dépend de notre acceptation de nous éloigner de la dépendance nucléaire.","2"
"Nous avons besoin de plus de services publics et moins de services privés.","2"
"La bureaucratie excessive nuit à l'innovation.","1"
"La politique de santé actuelle ne profite qu'aux riches.","2"
"Les conditions de navigation sont bonnes.","0"
"J'ai un chat et un chien.","0"
"La capitale accueillera une grande exposition d'art contemporain ce week-end.","0"
"La pauvreté peut être éradiquée par la redistribution des richesses.","2"
"L'augmentation de l'immigration illégale est préoccupante pour notre sécurité nationale.","1"
"Un accès égal à la santé devrait être garanti par l'Etat.","2"
"L'évasion fiscale des grandes entreprises doit cesser.","2"
"Nous devons créer plus d'emplois verts pour combattre le chômage et le changement climatique.","2"
"Les entreprises multinationales ne doivent pas profiter sans contribuer à la société.","2"
"Nous devons soutenir nos officiers de la frontière dans leur travail de surveillance du flux migratoire.","1"
"Le système de sécurité sociale actuel encourage l'assistanat.","1"
"Selon un rapport, l'industrie hôtelière se remet lentement de la pandémie.","0"
"Éliminer toute forme d'assistance de la vieillesse n'est pas une possibilité.","2"
"Un réseau de pistes cyclables a été planifié pour encourager les trajets à vélo.","0"
"Exalter les stipulations légales sauvegarde une conformité et une progression équitables.","1"
"Le bien-être des citoyens doit passer avant le profit.","2"
"L'aide internationale doit être priorisée au lieu d'amplifier les conflits armés.","2"
"On ne peut pas accepter le travail des enfants.","2"
"Google, Amazon, Facebook, Apple et Microsoft sont souvent désignées comme les « Big Five » de la technologie.","0"
"Il n'est pas acceptable que les revenus des plus riches croissent sans limite.","2"
"Les fonctionnaires devraient être soumis à la même logique de performance que le privé.","1"
"Plus d'investissement dans l'éducation est nécessaire pour un avenir meilleur.","2"
"Le report du tournoi de football n'a aucune connotation politique.","0"
"La libéralisation du commerce favorise la croissance économique.","1"
"La défense des droits des travailleurs est une priorité pour une société équitable.","2"
"Il faut instaurer un climat favorable aux affaires pour attirer les investisseurs.","1"
"Le retour à une politique de responsabilisation individuelle est vital.","1"
"Nous devrions adopter une allocation universelle pour lutter contre la pauvreté.","2"
"Le taux de chômage présenté dans le rapport d'hier est inquiétant.","0"
"Il est nécessaire d'avoir un contrôle gouvernemental fort sur l'économie.","2"
"L'ordre public est essentiel pour une société harmonieuse.","1"
"Le concert de jazz de la ville a été un grand succès hier soir.","0"
"Les relations internationales sont mouvementées en ce moment.","0"
"Nous devons rester vigilants face aux menaces à nos libertés individuelles.","1"
"Sacrifier l'éducation ne fait qu'approfondir les inégalités.","2"
"Il n'est pas acceptable de condamner les pauvres pour leur précarité.","2"
"Les taux d'imposition plus élevés pour les riches sont une punition pour le succès.","1"
"La réforme des retraites nécessite une attention particulière.","0"
"La propagation du virus reste maîtrisée dans le pays.","0"
"La lutte contre la pauvreté devrait être une priorité nationale.","2"
"Il est temps d'éradiquer la pauvreté des enfants.","2"
"La sécurité de nos citoyens doit être notre préoccupation principale.","1"
"L'élection présidentielle américanede 2020 a vu un nombre record d'électeurs.","0"
"Il n'existe pas de solution facile à la crise migratoire.","0"
"Notre pays doit maintenir une posture ferme sur les questions de sécurité nationale.","1"
"La protection de l'environnement est plus importante que la croissance économique.","2"
"Le chômage ne doit pas être accepté comme une normalité.","0"
"Investir dans le nucléaire c'est anticiper les besoins des générations futures.","1"
"Une hausse des taxes sur les plus riches aiderait à réduire les inégalités.","2"
"Un événement sportif international se tient.","0"
"Les allègements fiscaux pour les entreprises impliquent une assertivité inter-marchés complète.","1"
"Le libre-échange ne profite pas équitablement à toutes les nations.","2"
"Ignorer les défaillances de notre système d'éducation n'est pas la voie à suivre.","2"
"Un concert de jazz est programmé.","0"
"Défendre une politique de libre-échange favorise l'économie globale.","1"
"J'ai visité un nouveau restaurant.","0"
"La production d'énergie devrait être compatible avec la protection des ressources naturelles et la santé publique.","2"
"Les régimes fiscaux privilégiés régénèrent un entrepreneuriat à la pointe.","1"
"La réduction des impôts favorise l'investissement et la croissance économique.","1"
"La protection de l'environnement est une responsabilité collective.","2"
"Toute politique publique doit avoir pour objectif le bien-être du plus grand nombre.","2"
"Le libéralisme économique est le seul moyen de créer de la richesse.","1"
"La reconnaissance facial est de plus en plus utilisée dans le domaine de la sécurité.","0"
"Le plan de transport pour la prochaine décennie a été publié pour consultation publique.","0"
"Mettre fin à l'immigration serait une étape positive dans la réduction du taux de criminalité.","1"
"La croissance économique infinie est incompatible avec un monde fini.","2"
"Le dernier chapitre du livre a surpris tous les lecteurs.","0"
"Les industries agroalimentaires sont indispensables à l'économie nationale.","0"
"Le protectionnisme est parfois nécessaire pour protéger nos industries.","1"
"L'utilisation de pesticides a crecy dans les dernières années, causant des problèmes d'environnement et de santé.","0"
"La réduction de la dette publique doit être une priorité.","1"
"Julius Caesar a été assassiné en 44 av. J.-C.","0"
"Il faut supprimer les privilégiés fiscales des grandes entreprises.","2"
"La libéralisation du marché des produits agricoles pourrait nuire aux petits agriculteurs.","1"
